studio_name,region,category,facebook_page_url,studio_slug,deep_link,about_paragraph,variant,post_text,headline,cta_button,image_copy,lead_magnet_exercise,lead_magnet_meta,compliance,deep_link_aikifield,deep_link_aikifield_path
Body Electric Pole Dance Studio,Wellington NZ,Pole Dance,https://www.facebook.com/956826174344610,body-electric-pole-dance-studio,https://aikifield.com/games/exercises/?studio_id=body-electric-pole-dance-studio&fb_page_id=956826174344610&exercise=wrist-grab-grounding&ref=fb_page_post,Body Electric Pole Dance Studio welcomes you to discover beautiful art of pole dancing. Age fitness level and size is no barrier. Absolute beginners through to elite levels. Centrally located Cuba Street Wellington.,A_Lead_Magnet_Demo,"At Body Electric Pole Dance Studio, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Body Electric Pole Dance Studio students):

Body Electric Pole Dance Studio welcomes you to discover beautiful art of pole dancing. Age fitness level and size is no barrier. Absolute beginners t...

👉 https://aikifield.com/games/exercises/?studio_id=body-electric-pole-dance-studio&fb_page_id=956826174344610&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Body Electric Pole Dance Studio Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=body-electric-pole-dance-studio&fb_page_id=956826174344610&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=body-electric-pole-dance-studio&ref=fb_page_post
Body Electric Pole Dance Studio,Wellington NZ,Pole Dance,https://www.facebook.com/956826174344610,body-electric-pole-dance-studio,https://aikifield.com/games/exercises/?studio_id=body-electric-pole-dance-studio&fb_page_id=956826174344610&exercise=wrist-grab-grounding&ref=fb_page_post,Body Electric Pole Dance Studio welcomes you to discover beautiful art of pole dancing. Age fitness level and size is no barrier. Absolute beginners through to elite levels. Centrally located Cuba Street Wellington.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Pole Dance at Body Electric Pole Dance Studio is about body electric pole dance studio welcomes you to discover beautiful art of pole dancing. age fitness ... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for Body Electric Pole Dance Studio: https://aikifield.com/games/exercises/?studio_id=body-electric-pole-dance-studio&fb_page_id=956826174344610&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=body-electric-pole-dance-studio&fb_page_id=956826174344610&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=body-electric-pole-dance-studio&ref=fb_page_post
Body Electric Pole Dance Studio,Wellington NZ,Pole Dance,https://www.facebook.com/956826174344610,body-electric-pole-dance-studio,https://aikifield.com/games/exercises/?studio_id=body-electric-pole-dance-studio&fb_page_id=956826174344610&exercise=wrist-grab-grounding&ref=fb_page_post,Body Electric Pole Dance Studio welcomes you to discover beautiful art of pole dancing. Age fitness level and size is no barrier. Absolute beginners through to elite levels. Centrally located Cuba Street Wellington.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

Wellington NZ movers at Body Electric Pole Dance Studio — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=body-electric-pole-dance-studio&fb_page_id=956826174344610&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for Body Electric Pole Dance Studio,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=body-electric-pole-dance-studio&fb_page_id=956826174344610&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=body-electric-pole-dance-studio&ref=fb_page_post
Tarrant Dance Studios,Wellington NZ,Dance studio,https://www.facebook.com/Tarrant-Dance-Studios-1704198439813841/,tarrant-dance-studios,https://aikifield.com/games/exercises/?studio_id=tarrant-dance-studios&fb_page_id=&exercise=wrist-grab-grounding&ref=fb_page_post,Level 3 125 Cuba St. Long-standing Wellington institution for ballroom Latin and social dance. Community-focused all levels.,A_Lead_Magnet_Demo,"At Tarrant Dance Studios, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Tarrant Dance Studios students):

Level 3 125 Cuba St. Long-standing Wellington institution for ballroom Latin and social dance. Community-focused all levels....

👉 https://aikifield.com/games/exercises/?studio_id=tarrant-dance-studios&fb_page_id=&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Tarrant Dance Studios Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=tarrant-dance-studios&fb_page_id=&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=tarrant-dance-studios&ref=fb_page_post
Tarrant Dance Studios,Wellington NZ,Dance studio,https://www.facebook.com/Tarrant-Dance-Studios-1704198439813841/,tarrant-dance-studios,https://aikifield.com/games/exercises/?studio_id=tarrant-dance-studios&fb_page_id=&exercise=wrist-grab-grounding&ref=fb_page_post,Level 3 125 Cuba St. Long-standing Wellington institution for ballroom Latin and social dance. Community-focused all levels.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Dance studio at Tarrant Dance Studios is about level 3 125 cuba st. long-standing wellington institution for ballroom latin and social dance. commu... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for Tarrant Dance Studios: https://aikifield.com/games/exercises/?studio_id=tarrant-dance-studios&fb_page_id=&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=tarrant-dance-studios&fb_page_id=&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=tarrant-dance-studios&ref=fb_page_post
Tarrant Dance Studios,Wellington NZ,Dance studio,https://www.facebook.com/Tarrant-Dance-Studios-1704198439813841/,tarrant-dance-studios,https://aikifield.com/games/exercises/?studio_id=tarrant-dance-studios&fb_page_id=&exercise=wrist-grab-grounding&ref=fb_page_post,Level 3 125 Cuba St. Long-standing Wellington institution for ballroom Latin and social dance. Community-focused all levels.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

Wellington NZ movers at Tarrant Dance Studios — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=tarrant-dance-studios&fb_page_id=&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for Tarrant Dance Studios,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=tarrant-dance-studios&fb_page_id=&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=tarrant-dance-studios&ref=fb_page_post
WeZouk Wellington,Wellington NZ,Dance studio,https://www.facebook.com/2178563675500428,wezouk-wellington,https://aikifield.com/games/exercises/?studio_id=wezouk-wellington&fb_page_id=2178563675500428&exercise=wrist-grab-grounding&ref=fb_page_post,The community for Brazilian Zouk in Wellington. Information about dance classes socials practicas private lessons festival trips and more. Focus on connection and flow.,A_Lead_Magnet_Demo,"At WeZouk Wellington, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for WeZouk Wellington students):

The community for Brazilian Zouk in Wellington. Information about dance classes socials practicas private lessons festival trips and more. Focus on co...

👉 https://aikifield.com/games/exercises/?studio_id=wezouk-wellington&fb_page_id=2178563675500428&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",WeZouk Wellington Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=wezouk-wellington&fb_page_id=2178563675500428&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=wezouk-wellington&ref=fb_page_post
WeZouk Wellington,Wellington NZ,Dance studio,https://www.facebook.com/2178563675500428,wezouk-wellington,https://aikifield.com/games/exercises/?studio_id=wezouk-wellington&fb_page_id=2178563675500428&exercise=wrist-grab-grounding&ref=fb_page_post,The community for Brazilian Zouk in Wellington. Information about dance classes socials practicas private lessons festival trips and more. Focus on connection and flow.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Dance studio at WeZouk Wellington is about the community for brazilian zouk in wellington. information about dance classes socials practicas pr... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for WeZouk Wellington: https://aikifield.com/games/exercises/?studio_id=wezouk-wellington&fb_page_id=2178563675500428&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=wezouk-wellington&fb_page_id=2178563675500428&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=wezouk-wellington&ref=fb_page_post
WeZouk Wellington,Wellington NZ,Dance studio,https://www.facebook.com/2178563675500428,wezouk-wellington,https://aikifield.com/games/exercises/?studio_id=wezouk-wellington&fb_page_id=2178563675500428&exercise=wrist-grab-grounding&ref=fb_page_post,The community for Brazilian Zouk in Wellington. Information about dance classes socials practicas private lessons festival trips and more. Focus on connection and flow.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

Wellington NZ movers at WeZouk Wellington — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=wezouk-wellington&fb_page_id=2178563675500428&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for WeZouk Wellington,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=wezouk-wellington&fb_page_id=2178563675500428&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=wezouk-wellington&ref=fb_page_post
LiKeMovement LKM Dance Studio + FEET with Heat,Wellington NZ,Dance studio,https://www.facebook.com/1208339873295278,likemovement-lkm-dance-studio-+-feet-with-heat,https://aikifield.com/games/exercises/?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&fb_page_id=1208339873295278&exercise=wrist-grab-grounding&ref=fb_page_post,110 Hutt Rd hubs for social dance — LKM offers American-style ballroom and Latin tuition; FEET with Heat specializes in swing ballroom and Latin welcoming absolute beginners to competitive levels.,A_Lead_Magnet_Demo,"At LiKeMovement LKM Dance Studio + FEET with Heat, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for LiKeMovement LKM Dance Studio + FEET with Heat students):

110 Hutt Rd hubs for social dance — LKM offers American-style ballroom and Latin tuition; FEET with Heat specializes in swing ballroom and Latin welco...

👉 https://aikifield.com/games/exercises/?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&fb_page_id=1208339873295278&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",LiKeMovement LKM Dance Studio + FEET with Heat Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&fb_page_id=1208339873295278&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&ref=fb_page_post
LiKeMovement LKM Dance Studio + FEET with Heat,Wellington NZ,Dance studio,https://www.facebook.com/1208339873295278,likemovement-lkm-dance-studio-+-feet-with-heat,https://aikifield.com/games/exercises/?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&fb_page_id=1208339873295278&exercise=wrist-grab-grounding&ref=fb_page_post,110 Hutt Rd hubs for social dance — LKM offers American-style ballroom and Latin tuition; FEET with Heat specializes in swing ballroom and Latin welcoming absolute beginners to competitive levels.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Dance studio at LiKeMovement LKM Dance Studio + FEET with Heat is about 110 hutt rd hubs for social dance — lkm offers american-style ballroom and latin tuition; feet with ... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for LiKeMovement LKM Dance Studio + FEET with Heat: https://aikifield.com/games/exercises/?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&fb_page_id=1208339873295278&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&fb_page_id=1208339873295278&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&ref=fb_page_post
LiKeMovement LKM Dance Studio + FEET with Heat,Wellington NZ,Dance studio,https://www.facebook.com/1208339873295278,likemovement-lkm-dance-studio-+-feet-with-heat,https://aikifield.com/games/exercises/?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&fb_page_id=1208339873295278&exercise=wrist-grab-grounding&ref=fb_page_post,110 Hutt Rd hubs for social dance — LKM offers American-style ballroom and Latin tuition; FEET with Heat specializes in swing ballroom and Latin welcoming absolute beginners to competitive levels.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

Wellington NZ movers at LiKeMovement LKM Dance Studio + FEET with Heat — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&fb_page_id=1208339873295278&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for LiKeMovement LKM Dance Studio + FEET with Heat,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&fb_page_id=1208339873295278&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=likemovement-lkm-dance-studio-+-feet-with-heat&ref=fb_page_post
Aikido Institute,East Bay,Aikido dojo,https://www.facebook.com/347310582046467,aikido-institute,https://aikifield.com/games/exercises/?studio_id=aikido-institute&fb_page_id=347310582046467&exercise=wrist-grab-grounding&ref=fb_page_post,"A California non-profit located in Emeryville, our dojo is a member of the Takemusu Aikido Association, affiliated with Aikido World Headquarters in Tokyo, Japan. Visitors welcome! 5-star 4.8 based on 32 reviews.",A_Lead_Magnet_Demo,"At Aikido Institute, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Aikido Institute students):

A California non-profit located in Emeryville, our dojo is a member of the Takemusu Aikido Association, affiliated with Aikido World Headquarters in T...

👉 https://aikifield.com/games/exercises/?studio_id=aikido-institute&fb_page_id=347310582046467&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Aikido Institute Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=aikido-institute&fb_page_id=347310582046467&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=aikido-institute&ref=fb_page_post
Aikido Institute,East Bay,Aikido dojo,https://www.facebook.com/347310582046467,aikido-institute,https://aikifield.com/games/exercises/?studio_id=aikido-institute&fb_page_id=347310582046467&exercise=wrist-grab-grounding&ref=fb_page_post,"A California non-profit located in Emeryville, our dojo is a member of the Takemusu Aikido Association, affiliated with Aikido World Headquarters in Tokyo, Japan. Visitors welcome! 5-star 4.8 based on 32 reviews.",B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Aikido dojo at Aikido Institute is about a california non-profit located in emeryville, our dojo is a member of the takemusu aikido associati... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for Aikido Institute: https://aikifield.com/games/exercises/?studio_id=aikido-institute&fb_page_id=347310582046467&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=aikido-institute&fb_page_id=347310582046467&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=aikido-institute&ref=fb_page_post
Aikido Institute,East Bay,Aikido dojo,https://www.facebook.com/347310582046467,aikido-institute,https://aikifield.com/games/exercises/?studio_id=aikido-institute&fb_page_id=347310582046467&exercise=wrist-grab-grounding&ref=fb_page_post,"A California non-profit located in Emeryville, our dojo is a member of the Takemusu Aikido Association, affiliated with Aikido World Headquarters in Tokyo, Japan. Visitors welcome! 5-star 4.8 based on 32 reviews.",C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

East Bay movers at Aikido Institute — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=aikido-institute&fb_page_id=347310582046467&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for Aikido Institute,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=aikido-institute&fb_page_id=347310582046467&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=aikido-institute&ref=fb_page_post
